customer_id,tenure_months,contract_type,monthly_charges,total_charges,internet_service,online_security,tech_support,streaming_tv,payment_method,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,support_calls_3mo,avg_data_gb_3mo,late_payments_6mo,plan_changes_6mo,churned
CUST55106,10,Two year,93.69,806.8,DSL,No,Yes,No,Mailed check,Yes,0,No,No,Yes,No,1,11.77,0,0,0
CUST55107,18,Month-to-month,88.85,1701.36,Fiber optic,No,Yes,No,Credit card (auto),Yes,0,No,No,Yes,No,2,37.02,0,1,1
CUST55108,19,Month-to-month,68.58,1160.96,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,No,No,Yes,Yes,3,0.0,0,0,0
CUST55109,11,Month-to-month,64.66,710.53,DSL,No,Yes,Yes,Credit card (auto),Yes,0,No,No,Yes,Yes,5,13.44,0,1,1
CUST55110,28,Month-to-month,67.88,1790.06,Fiber optic,No,Yes,Yes,Credit card (auto),No,0,No,No,Yes,No,1,12.46,0,0,0
CUST55111,4,Month-to-month,105.44,414.17,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,No,Yes,No,2,0.0,1,1,1
CUST55112,7,Month-to-month,106.89,675.97,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,No,Yes,Yes,No,1,0.0,2,0,1
CUST55113,9,Month-to-month,72.81,614.38,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,1,Yes,Yes,Yes,No,1,0.0,1,0,0
CUST55114,18,Month-to-month,41.36,822.68,Fiber optic,No,No,Yes,Bank transfer (auto),No,1,Yes,No,No,No phone service,3,18.89,0,1,0
CUST55115,55,Month-to-month,26.39,1330.05,DSL,No,Yes,No,Credit card (auto),Yes,1,Yes,No,Yes,No,1,23.3,0,0,0
CUST55116,9,Month-to-month,37.94,292.71,Fiber optic,No,Yes,Yes,Credit card (auto),Yes,0,Yes,No,Yes,Yes,2,57.87,2,0,1
CUST55117,29,Month-to-month,31.1,900.82,Fiber optic,No,No,No,Mailed check,No,0,Yes,No,Yes,Yes,0,11.18,2,0,1
CUST55118,5,Two year,92.03,515.13,Fiber optic,No,Yes,Yes,Mailed check,No,0,No,No,Yes,Yes,1,30.15,0,1,0
CUST55119,1,Month-to-month,31.69,29.25,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,1,No,No,Yes,Yes,3,0.0,0,0,0
CUST55120,8,Month-to-month,113.7,897.08,Fiber optic,Yes,No,No,Mailed check,No,0,No,No,Yes,No,2,14.21,0,2,0
CUST55121,10,One year,83.09,909.32,No,No internet service,No internet service,No internet service,Mailed check,Yes,1,Yes,Yes,Yes,Yes,4,0.0,0,1,1
CUST55122,72,One year,64.57,4841.3,Fiber optic,No,No,Yes,Mailed check,Yes,0,No,No,Yes,Yes,2,4.82,1,0,0
CUST55123,10,Month-to-month,35.69,402.83,DSL,No,No,Yes,Mailed check,Yes,0,No,No,Yes,No,5,7.92,1,1,1
CUST55124,4,Two year,45.65,209.68,DSL,No,No,Yes,Electronic check,Yes,0,No,No,No,No phone service,2,17.75,0,0,0
CUST55125,28,Month-to-month,65.35,1566.06,DSL,Yes,Yes,No,Credit card (auto),Yes,0,No,No,Yes,No,2,18.15,0,0,0
CUST55126,9,One year,87.3,852.88,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,No,Yes,No,3,0.0,1,0,0
CUST55127,21,One year,85.68,1593.67,DSL,No,No,Yes,Mailed check,Yes,0,Yes,No,Yes,No,3,18.58,1,1,0
CUST55128,10,Month-to-month,112.79,1212.96,DSL,No,No,Yes,Bank transfer (auto),No,0,No,Yes,Yes,Yes,2,13.55,0,0,1
CUST55129,8,One year,113.35,1010.54,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,No,Yes,Yes,2,0.0,0,0,0
CUST55130,23,Month-to-month,116.34,2363.31,Fiber optic,Yes,No,No,Bank transfer (auto),Yes,0,Yes,No,Yes,No,2,9.53,1,1,0
CUST55131,3,Month-to-month,60.88,157.12,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,No,No,No phone service,2,36.86,0,1,0
CUST55132,16,Month-to-month,52.3,757.14,Fiber optic,Yes,No,No,Electronic check,No,0,Yes,No,Yes,No,3,15.51,3,0,0
CUST55133,12,One year,85.07,938.3,DSL,No,No,Yes,Electronic check,Yes,0,No,No,Yes,No,1,1.1,1,1,0
CUST55134,58,Month-to-month,37.61,2093.37,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,No,Yes,No,2,0.0,0,3,0
CUST55135,36,One year,96.93,3326.51,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,No,Yes,Yes,2,0.0,1,1,1
CUST55136,5,One year,42.67,204.67,Fiber optic,No,Yes,Yes,Mailed check,Yes,0,No,No,Yes,Yes,4,10.11,0,0,0
CUST55137,2,One year,36.27,74.06,Fiber optic,No,No,No,Mailed check,No,0,No,No,No,No phone service,2,14.77,2,1,1
CUST55138,22,Month-to-month,117.28,2940.98,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,No,Yes,Yes,3,30.21,1,1,0
CUST55139,29,One year,20.12,549.28,DSL,No,Yes,Yes,Bank transfer (auto),No,0,Yes,No,Yes,No,2,25.05,0,0,0
CUST55140,43,Two year,91.29,4347.85,No,No internet service,No internet service,No internet service,Credit card (auto),No,0,Yes,No,Yes,No,3,0.0,1,0,0
CUST55141,5,Two year,35.93,168.8,DSL,Yes,Yes,No,Mailed check,No,1,No,No,No,No phone service,1,4.77,0,0,0
CUST55142,35,Two year,61.49,1971.86,DSL,No,Yes,Yes,Bank transfer (auto),No,0,No,No,No,No phone service,1,6.01,1,0,0
CUST55143,14,Month-to-month,86.77,1372.87,DSL,No,No,No,Electronic check,No,0,Yes,No,Yes,Yes,3,22.69,0,0,1
CUST55144,4,Month-to-month,95.84,395.8,Fiber optic,No,No,No,Electronic check,No,0,Yes,No,Yes,Yes,3,14.87,0,0,1
CUST55145,45,Month-to-month,112.38,5028.69,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,Yes,No,Yes,No,3,22.83,0,0,1
CUST55146,36,Month-to-month,38.85,1234.33,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,No,Yes,No,3,0.0,0,0,0
CUST55147,4,Month-to-month,92.05,419.34,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,2,8.41,0,1,0
CUST55148,10,Month-to-month,74.32,704.06,Fiber optic,No,Yes,No,Credit card (auto),Yes,1,No,No,Yes,Yes,1,20.87,0,0,1
CUST55149,13,Two year,93.61,1136.46,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,Yes,No,2,0.0,1,2,1
CUST55150,11,Month-to-month,59.76,744.3,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,1,No,No,No,No phone service,4,0.0,1,0,0
CUST55151,60,Month-to-month,38.15,2230.89,Fiber optic,No,Yes,Yes,Electronic check,Yes,0,No,Yes,Yes,Yes,1,37.85,2,2,0
CUST55152,21,Two year,32.24,616.94,Fiber optic,No,No,No,Mailed check,Yes,1,No,Yes,Yes,No,3,0.48,0,0,0
CUST55153,18,Month-to-month,25.82,532.99,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,Yes,0,18.75,1,1,0
CUST55154,13,One year,27.88,376.03,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,No,Yes,No,1,0.0,1,2,0
CUST55155,14,One year,104.68,1615.26,DSL,Yes,No,No,Electronic check,No,0,No,Yes,Yes,Yes,1,19.4,0,0,0
CUST55156,3,Month-to-month,53.42,171.73,Fiber optic,Yes,No,Yes,Mailed check,Yes,0,Yes,No,Yes,No,1,14.87,0,0,0
CUST55157,4,Month-to-month,70.43,272.07,Fiber optic,No,Yes,Yes,Electronic check,Yes,0,No,Yes,Yes,Yes,0,3.28,0,0,0
CUST55158,17,One year,104.75,1588.4,DSL,No,Yes,No,Credit card (auto),Yes,0,Yes,Yes,Yes,Yes,4,56.55,0,0,0
CUST55159,42,One year,106.47,3813.76,DSL,No,Yes,Yes,Bank transfer (auto),No,1,Yes,No,Yes,No,2,0.62,0,0,0
CUST55160,15,One year,106.37,1672.47,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,No,Yes,Yes,2,16.31,0,0,1
CUST55161,20,Two year,115.52,2121.62,Fiber optic,No,No,No,Credit card (auto),No,0,No,Yes,Yes,No,4,86.3,0,0,1
CUST55162,42,Month-to-month,23.16,867.17,Fiber optic,No,Yes,Yes,Bank transfer (auto),Yes,0,Yes,No,Yes,No,1,2.52,2,1,0
CUST55163,20,One year,108.67,1927.93,Fiber optic,No,No,Yes,Electronic check,No,0,No,No,Yes,Yes,2,147.69,0,0,1
CUST55164,11,Month-to-month,107.02,1014.16,DSL,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,Yes,1,15.11,0,0,1
CUST55165,22,One year,62.18,1510.28,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,No,Yes,Yes,5,0.0,1,2,1
CUST55166,1,Two year,43.51,40.82,DSL,No,No,Yes,Electronic check,No,0,No,No,Yes,Yes,1,2.4,0,0,1
CUST55167,31,Two year,94.61,2746.88,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,1,Yes,No,Yes,Yes,0,0.0,1,0,0
CUST55168,1,Month-to-month,31.08,32.86,Fiber optic,No,No,No,Bank transfer (auto),No,0,No,No,Yes,No,0,4.19,2,1,0
CUST55169,8,Month-to-month,46.03,365.91,Fiber optic,No,No,No,Mailed check,Yes,1,No,Yes,Yes,Yes,2,19.85,0,0,0
CUST55170,19,Month-to-month,117.12,2502.33,Fiber optic,Yes,No,No,Credit card (auto),No,0,No,No,Yes,No,1,0.94,0,1,1
CUST55171,12,One year,114.92,1501.86,DSL,Yes,No,No,Electronic check,No,0,Yes,Yes,Yes,Yes,3,1.54,0,0,0
CUST55172,72,Month-to-month,89.05,6985.93,Fiber optic,No,Yes,Yes,Credit card (auto),Yes,0,No,Yes,Yes,No,0,0.15,2,1,0
CUST55173,15,Month-to-month,29.4,419.27,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,Yes,Yes,Yes,1,10.2,0,1,0
CUST55174,27,Two year,90.81,2207.06,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,Yes,Yes,Yes,1,0.0,1,0,0
CUST55175,3,Month-to-month,31.83,101.1,DSL,No,No,Yes,Credit card (auto),No,0,No,Yes,Yes,Yes,1,4.46,1,0,0
CUST55176,10,Two year,46.25,418.37,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,1,Yes,No,No,No phone service,1,0.0,0,1,1
CUST55177,1,Month-to-month,28.75,32.37,DSL,Yes,No,No,Bank transfer (auto),Yes,0,Yes,Yes,No,No phone service,3,37.2,0,2,0
CUST55178,13,One year,21.11,260.89,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,Yes,No,Yes,Yes,4,1.86,0,1,0
CUST55179,1,Month-to-month,78.83,69.17,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,Yes,No,Yes,Yes,2,0.0,1,0,0
CUST55180,1,Two year,49.93,52.26,Fiber optic,Yes,No,Yes,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,3,1.58,0,0,0
CUST55181,5,Two year,113.86,595.78,Fiber optic,No,No,No,Electronic check,No,0,Yes,No,Yes,Yes,0,1.26,0,0,1
CUST55182,6,Two year,105.98,552.37,DSL,No,No,Yes,Mailed check,No,0,Yes,No,Yes,No,2,0.4,1,0,0
CUST55183,45,Month-to-month,58.38,2652.97,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,No,Yes,No,4,0.0,0,0,0
CUST55184,37,One year,112.26,4400.87,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,0,22.91,1,0,0
CUST55185,5,Month-to-month,79.25,442.48,Fiber optic,Yes,No,No,Bank transfer (auto),No,0,No,No,No,No phone service,2,4.48,1,1,0
CUST55186,40,Month-to-month,82.98,3425.02,DSL,No,Yes,No,Bank transfer (auto),Yes,0,No,No,Yes,No,5,45.11,0,0,0
CUST55187,4,Two year,69.95,264.78,Fiber optic,Yes,No,No,Mailed check,Yes,0,No,Yes,Yes,No,1,22.27,0,1,0
CUST55188,1,Month-to-month,107.78,98.8,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,No,Yes,No,2,0.0,0,0,1
CUST55189,8,One year,44.57,364.97,DSL,No,No,Yes,Credit card (auto),Yes,1,No,Yes,Yes,No,0,46.6,2,0,1
CUST55190,13,One year,50.14,748.8,DSL,No,No,No,Mailed check,No,0,No,No,Yes,Yes,0,45.7,1,0,0
CUST55191,72,Month-to-month,116.36,7884.23,Fiber optic,No,No,Yes,Electronic check,No,0,No,No,Yes,No,2,42.34,0,2,0
CUST55192,58,Month-to-month,86.48,4489.29,DSL,No,No,Yes,Mailed check,Yes,0,No,No,Yes,Yes,2,13.52,0,1,0
CUST55193,12,One year,78.72,1084.99,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,No,No,Yes,Yes,2,0.0,1,1,0
CUST55194,3,Month-to-month,114.64,391.99,Fiber optic,No,No,Yes,Bank transfer (auto),No,1,No,Yes,Yes,Yes,1,36.86,1,0,0
CUST55195,6,Month-to-month,107.92,634.85,DSL,No,No,No,Bank transfer (auto),No,0,Yes,Yes,Yes,No,1,26.47,0,0,0
CUST55196,7,Two year,45.43,322.45,Fiber optic,No,Yes,Yes,Credit card (auto),Yes,0,No,No,Yes,Yes,2,2.18,0,3,0
CUST55197,1,One year,117.55,121.23,Fiber optic,No,No,No,Credit card (auto),Yes,0,Yes,Yes,No,No phone service,2,1.74,1,0,0
CUST55198,2,Month-to-month,39.16,70.84,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,1,No,Yes,Yes,Yes,2,0.0,0,0,0
CUST55199,22,Two year,51.48,1275.79,DSL,No,Yes,No,Mailed check,No,0,No,Yes,Yes,No,2,7.73,0,0,0
CUST55200,25,Month-to-month,65.73,1531.29,Fiber optic,Yes,No,No,Bank transfer (auto),Yes,0,No,No,Yes,No,4,8.55,0,1,0
CUST55201,14,Month-to-month,71.44,1003.63,Fiber optic,No,Yes,Yes,Electronic check,No,0,Yes,Yes,Yes,Yes,0,10.29,3,0,1
CUST55202,2,Month-to-month,98.34,190.83,No,No internet service,No internet service,No internet service,Credit card (auto),No,0,No,No,Yes,No,1,0.0,0,1,1
CUST55203,53,One year,68.6,3878.15,Fiber optic,No,No,No,Electronic check,Yes,1,Yes,No,Yes,No,0,5.13,0,1,1
CUST55204,8,Month-to-month,90.02,772.75,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,No,3,0.0,1,1,0
CUST55205,62,Two year,55.25,3368.55,Fiber optic,Yes,No,No,Credit card (auto),Yes,0,Yes,No,Yes,No,1,4.65,2,0,0
CUST55206,28,One year,34.11,885.5,DSL,Yes,Yes,No,Credit card (auto),No,0,Yes,No,Yes,Yes,1,6.95,0,0,0
CUST55207,53,Month-to-month,37.68,2282.93,Fiber optic,No,Yes,Yes,Mailed check,Yes,0,No,Yes,Yes,No,0,5.44,0,0,1
CUST55208,3,Month-to-month,40.05,120.13,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,Yes,No,Yes,Yes,2,0.0,0,2,1
CUST55209,42,Month-to-month,65.96,2766.1,Fiber optic,No,Yes,No,Credit card (auto),Yes,0,No,No,Yes,No,2,33.64,0,0,0
CUST55210,12,Two year,77.02,822.3,No,No internet service,No internet service,No internet service,Credit card (auto),No,0,Yes,No,Yes,No,3,0.0,0,0,0
CUST55211,17,Month-to-month,76.93,1342.53,Fiber optic,Yes,No,No,Credit card (auto),Yes,0,Yes,No,Yes,No,0,2.79,0,0,1
CUST55212,29,Two year,90.29,2884.27,DSL,No,No,No,Bank transfer (auto),Yes,0,Yes,No,Yes,No,0,25.86,0,0,0
CUST55213,49,One year,44.6,2121.76,DSL,No,No,No,Mailed check,No,1,No,No,Yes,Yes,0,3.89,0,1,1
CUST55214,3,One year,66.14,192.36,DSL,No,No,Yes,Electronic check,No,1,No,No,Yes,No,2,6.17,1,0,1
CUST55215,3,Two year,104.38,319.86,Fiber optic,Yes,No,Yes,Electronic check,No,0,No,No,Yes,Yes,1,21.83,0,0,0
CUST55216,2,Month-to-month,73.32,146.31,Fiber optic,Yes,No,No,Credit card (auto),Yes,0,No,Yes,Yes,Yes,2,6.26,0,0,0
CUST55217,7,One year,103.1,661.24,Fiber optic,Yes,No,No,Electronic check,No,0,No,Yes,Yes,Yes,2,0.31,2,1,0
CUST55218,3,One year,91.11,245.81,Fiber optic,Yes,Yes,No,Bank transfer (auto),No,0,Yes,No,Yes,No,4,6.02,0,1,0
CUST55219,19,Month-to-month,79.58,1363.29,Fiber optic,No,Yes,Yes,Electronic check,Yes,0,No,No,Yes,Yes,3,7.65,0,1,0
CUST55220,11,One year,45.46,540.76,DSL,No,No,No,Electronic check,Yes,1,No,No,Yes,Yes,1,16.99,1,0,0
CUST55221,31,One year,41.81,1322.1,DSL,Yes,No,No,Electronic check,Yes,0,No,No,Yes,No,2,36.19,1,2,1
CUST55222,10,Month-to-month,27.24,286.72,DSL,Yes,Yes,No,Electronic check,No,0,Yes,No,Yes,Yes,1,4.56,1,0,1
CUST55223,41,Two year,62.51,2225.1,Fiber optic,No,Yes,Yes,Electronic check,Yes,0,Yes,No,Yes,Yes,1,23.46,0,1,0
CUST55224,36,Month-to-month,34.19,1050.09,Fiber optic,Yes,No,No,Electronic check,Yes,0,No,No,Yes,Yes,0,6.09,0,0,0
CUST55225,1,Month-to-month,89.7,85.27,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,2,75.69,2,0,1
CUST55226,1,Month-to-month,89.99,97.18,DSL,No,Yes,No,Mailed check,Yes,0,Yes,No,Yes,No,5,14.29,0,0,1
CUST55227,43,Month-to-month,50.3,2420.05,Fiber optic,Yes,No,No,Bank transfer (auto),Yes,0,No,Yes,Yes,No,2,6.36,2,1,1
CUST55228,1,Month-to-month,25.39,26.04,No,No internet service,No internet service,No internet service,Mailed check,No,0,No,No,No,No phone service,1,0.0,0,1,1
CUST55229,14,One year,24.65,377.9,Fiber optic,No,Yes,Yes,Mailed check,No,0,Yes,No,Yes,No,0,24.98,0,1,0
CUST55230,3,Month-to-month,72.71,223.66,DSL,Yes,Yes,No,Electronic check,Yes,0,No,No,Yes,Yes,1,6.02,0,0,0
CUST55231,8,Month-to-month,87.35,667.2,Fiber optic,No,No,No,Electronic check,Yes,0,No,No,Yes,No,1,26.65,0,0,1
CUST55232,7,Month-to-month,80.64,638.36,DSL,No,No,Yes,Bank transfer (auto),No,0,Yes,No,Yes,No,1,1.27,0,0,0
CUST55233,3,Two year,41.85,121.79,Fiber optic,Yes,No,No,Electronic check,No,1,Yes,Yes,No,No phone service,0,30.25,0,2,0
CUST55234,41,Month-to-month,50.92,2276.39,DSL,No,Yes,Yes,Credit card (auto),Yes,1,Yes,Yes,Yes,Yes,2,6.38,0,1,0
CUST55235,40,Two year,70.9,2792.04,DSL,No,No,No,Bank transfer (auto),Yes,0,Yes,No,Yes,No,3,6.36,0,0,0
CUST55236,72,Two year,49.14,3664.77,Fiber optic,No,Yes,No,Mailed check,Yes,0,Yes,No,Yes,Yes,4,54.47,1,0,0
CUST55237,39,Month-to-month,111.39,4276.67,DSL,No,Yes,No,Bank transfer (auto),No,0,Yes,No,No,No phone service,2,17.91,0,0,0
CUST55238,41,One year,97.13,4506.35,DSL,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,No,2,53.79,0,1,1
CUST55239,72,Month-to-month,87.85,7266.3,DSL,No,No,No,Electronic check,Yes,0,No,Yes,Yes,No,1,5.26,0,0,0
CUST55240,25,One year,107.06,2445.91,DSL,Yes,Yes,Yes,Electronic check,Yes,0,Yes,No,Yes,Yes,1,11.52,1,0,0
CUST55241,1,Month-to-month,38.76,41.22,Fiber optic,Yes,No,No,Mailed check,Yes,0,No,No,No,No phone service,0,27.84,0,0,0
CUST55242,72,One year,81.13,6400.35,DSL,No,Yes,Yes,Credit card (auto),No,0,No,No,Yes,No,1,1.74,2,1,0
CUST55243,43,Two year,33.71,1576.5,DSL,No,No,No,Bank transfer (auto),No,0,No,Yes,Yes,Yes,2,23.3,0,0,0
CUST55244,28,Two year,58.55,1482.92,Fiber optic,No,No,Yes,Bank transfer (auto),No,0,No,No,Yes,No,0,12.12,0,1,0
CUST55245,19,Two year,40.61,872.37,DSL,No,No,Yes,Electronic check,Yes,1,Yes,Yes,Yes,Yes,2,9.58,0,2,0
CUST55246,12,Month-to-month,23.12,305.94,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,Yes,No,1,0.0,1,1,0
CUST55247,31,Month-to-month,63.22,1733.96,DSL,No,Yes,Yes,Mailed check,No,1,No,No,Yes,No,3,3.11,1,0,1
CUST55248,32,Month-to-month,119.31,3712.39,Fiber optic,No,Yes,Yes,Bank transfer (auto),No,0,No,No,Yes,Yes,4,1.57,1,1,0
CUST55249,15,One year,61.43,843.84,Fiber optic,No,No,No,Mailed check,No,0,Yes,No,Yes,No,8,38.3,1,1,0
CUST55250,3,Two year,69.68,235.16,Fiber optic,Yes,Yes,Yes,Bank transfer (auto),No,0,No,No,No,No phone service,1,51.25,0,1,1
CUST55251,36,Month-to-month,75.11,2310.84,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,No,Yes,No,2,0.0,0,0,0
CUST55252,9,Month-to-month,41.1,375.7,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,No,No phone service,1,0.0,1,1,0
CUST55253,25,Month-to-month,100.32,2328.71,DSL,No,No,Yes,Electronic check,No,0,Yes,No,Yes,No,1,7.62,0,1,0
CUST55254,18,One year,64.53,993.57,No,No internet service,No internet service,No internet service,Mailed check,No,0,Yes,Yes,No,No phone service,0,0.0,0,1,0
CUST55255,14,Two year,70.57,942.99,DSL,No,Yes,Yes,Electronic check,Yes,0,No,No,Yes,Yes,0,10.44,2,2,0
CUST55256,4,Month-to-month,91.09,322.81,DSL,No,No,Yes,Bank transfer (auto),No,0,Yes,No,Yes,No,2,13.8,0,1,1
CUST55257,5,Month-to-month,100.87,547.95,Fiber optic,Yes,No,No,Electronic check,No,0,Yes,No,Yes,No,3,7.31,2,0,1
CUST55258,4,Month-to-month,22.26,93.55,DSL,Yes,No,No,Electronic check,Yes,0,Yes,No,No,No phone service,4,13.76,0,0,0
CUST55259,61,Month-to-month,112.95,7516.01,DSL,No,No,No,Credit card (auto),Yes,1,Yes,No,Yes,Yes,2,32.8,0,0,0
CUST55260,7,Two year,35.79,279.62,Fiber optic,No,No,Yes,Electronic check,Yes,0,No,Yes,Yes,Yes,3,10.08,1,0,1
CUST55261,5,Two year,65.08,302.95,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,No,0,31.9,1,0,1
CUST55262,14,One year,50.47,764.65,Fiber optic,No,Yes,No,Mailed check,Yes,1,No,No,No,No phone service,0,64.95,0,0,0
CUST55263,2,One year,36.38,83.65,Fiber optic,No,No,No,Credit card (auto),Yes,0,No,No,Yes,Yes,2,1.61,0,1,0
CUST55264,1,Month-to-month,114.32,114.32,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,Yes,2,0.0,2,0,0
CUST55265,1,One year,63.52,64.28,DSL,No,No,No,Electronic check,No,0,No,No,No,No phone service,2,5.28,0,0,0
CUST55266,2,One year,76.04,163.87,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,Yes,No,No phone service,0,0.0,0,1,1
CUST55267,26,One year,60.57,1681.9,Fiber optic,No,Yes,Yes,Bank transfer (auto),Yes,0,Yes,No,Yes,No,3,4.74,1,0,0
CUST55268,18,Month-to-month,112.45,1797.93,Fiber optic,Yes,Yes,No,Credit card (auto),No,0,Yes,No,Yes,Yes,1,1.9,0,2,0
CUST55269,18,Month-to-month,103.14,1955.41,Fiber optic,No,No,Yes,Electronic check,No,0,No,Yes,No,No phone service,3,9.57,0,0,1
CUST55270,27,Two year,29.86,807.56,Fiber optic,Yes,Yes,No,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,2,46.19,0,1,0
CUST55271,9,Month-to-month,59.38,479.79,Fiber optic,No,Yes,No,Credit card (auto),No,0,Yes,No,Yes,No,6,6.07,1,1,0
CUST55272,7,Month-to-month,75.35,550.88,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,Yes,No,Yes,No,3,0.0,1,1,0
CUST55273,14,One year,56.32,898.05,Fiber optic,Yes,Yes,No,Credit card (auto),Yes,0,Yes,No,Yes,No,2,19.68,0,0,1
CUST55274,4,Two year,70.83,288.19,Fiber optic,No,Yes,Yes,Mailed check,Yes,1,No,No,Yes,No,4,36.24,0,1,0
CUST55275,3,One year,109.86,302.33,DSL,Yes,Yes,No,Electronic check,No,0,No,Yes,Yes,No,3,72.16,0,1,1
CUST55276,21,One year,95.51,1944.12,Fiber optic,No,No,No,Credit card (auto),No,0,No,Yes,Yes,No,2,26.17,1,0,1
CUST55277,41,Month-to-month,113.11,4383.61,DSL,No,Yes,No,Bank transfer (auto),No,0,Yes,No,Yes,No,3,9.93,3,1,0
CUST55278,12,Month-to-month,89.64,932.75,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,Yes,Yes,No,0,0.0,0,1,0
CUST55279,7,Month-to-month,118.79,889.04,Fiber optic,No,No,No,Electronic check,Yes,0,No,Yes,Yes,No,1,33.43,1,1,0
CUST55280,35,Month-to-month,46.42,1780.14,No,No internet service,No internet service,No internet service,Mailed check,No,0,No,No,Yes,Yes,0,0.0,0,0,1
CUST55281,72,Month-to-month,67.85,4391.93,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,No,Yes,Yes,3,26.65,0,1,0
CUST55282,61,Two year,52.44,2879.48,Fiber optic,No,Yes,Yes,Mailed check,No,0,Yes,No,No,No phone service,5,27.2,1,2,0
CUST55283,11,One year,52.89,561.92,Fiber optic,Yes,No,No,Mailed check,No,0,No,No,Yes,No,0,6.98,0,1,0
CUST55284,42,Month-to-month,46.4,1988.41,DSL,Yes,Yes,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,4,3.01,2,1,0
CUST55285,41,Month-to-month,110.98,4033.11,Fiber optic,Yes,Yes,Yes,Bank transfer (auto),Yes,0,No,Yes,Yes,No,1,0.7,0,1,1
CUST55286,54,One year,21.81,1172.19,DSL,No,Yes,No,Electronic check,Yes,1,No,No,Yes,No,2,1.73,1,0,0
CUST55287,13,Two year,90.91,1099.96,Fiber optic,No,No,Yes,Credit card (auto),Yes,1,Yes,No,Yes,Yes,1,18.92,2,0,0
CUST55288,6,Two year,50.92,289.84,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,No,No,Yes,Yes,1,76.03,1,0,0
CUST55289,4,Month-to-month,101.67,385.09,Fiber optic,No,No,No,Electronic check,No,0,Yes,No,Yes,Yes,1,0.77,1,0,1
CUST55290,5,Month-to-month,88.06,386.25,DSL,No,No,Yes,Bank transfer (auto),No,0,No,Yes,Yes,No,0,18.96,2,0,0
CUST55291,40,Month-to-month,74.66,2999.73,Fiber optic,No,No,No,Credit card (auto),Yes,0,No,Yes,Yes,Yes,0,5.1,0,0,0
CUST55292,7,Month-to-month,106.2,740.15,DSL,No,No,No,Mailed check,Yes,0,Yes,No,Yes,Yes,1,23.35,0,0,0
CUST55293,14,Month-to-month,61.24,772.12,Fiber optic,No,Yes,Yes,Credit card (auto),Yes,1,No,No,Yes,Yes,1,17.46,0,2,1
CUST55294,8,Two year,82.73,580.88,Fiber optic,No,No,Yes,Credit card (auto),No,0,Yes,Yes,Yes,No,2,2.79,1,2,0
